names	district	location	xaxis	yaxis	roomspace	orientation	numrooms	height	floors	owner	postdate	attrs	price
整租 · 国美第一城3号院 1室1厅 6600元	朝阳	朝青	116.521774	39.94004	56㎡	东 西 北	1室1厅1卫	低楼层	（27层）	链家	5天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6600
育新花园 1室1厅 5200元	海淀	西三旗	116.352299	40.062427	51㎡	南	1室1厅1卫	中楼层	（6层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	5200
久居雅园 1室0厅 3500元	通州	临河里	116.676119	39.875612	56㎡	北	1室0厅1卫	中楼层	（12层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	3500
东王庄 1室1厅 6500元	海淀	五道口	116.347007	40.004589	47㎡	东	1室1厅1卫	高楼层	（6层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
门头沟月季园 1室1厅 2600元	门头沟	滨河西区	116.117019	39.93386	46㎡	南 西	1室1厅1卫	低楼层	（6层）	链家	5天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	2600
天娇园 1室0厅 5300元	东城	东花市	116.445751	39.903761	36㎡	东 西	1室0厅1卫	高楼层	（11层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	5300
整租 ·   双井 苹果北区59.16平开间 北向 提前预约随时看房	朝阳	双井	116.476546	39.905624	59㎡	北	1室0厅1卫	高楼层	（21层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	7800
整租 · 后现代城C区 1室1厅 8500元 复式	朝阳	大望路	116.494145	39.904158	88㎡	西	1室1厅2卫	低楼层	（18层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'two_bathroom': '双卫生间', 'is_new': '新上', 'is_key': '随时看房'}	8500
德胜里一区 1室1厅 6500元	西城	德胜门	116.383332	39.962892	37㎡	南	1室1厅1卫	中楼层	（6层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
黑山东街 1室1厅 2600元	门头沟	大峪	116.104611	39.943676	39㎡	南	1室1厅1卫	低楼层	（6层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	2600
兴海园 1室1厅 3000元	大兴	瀛海	116.457814	39.770511	62㎡	南	1室1厅1卫	中楼层	（16层）	链家	5天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3000
金泰城丽湾 1室1厅 5000元	丰台	菜户营	116.347869	39.876814	48㎡	西北	1室1厅1卫	低楼层	（18层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5000
博雅国际大开间，可居家可办公，	朝阳	望京	116.475489	40.01952	65㎡	北	1室0厅1卫	中楼层	（26层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	8500
夏都盈座精装朝东一居室，采光好，随时可看	朝阳	望京	116.473756	40.002381	65㎡	东	1室1厅1卫	高楼层	（22层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7200
整租 · 长城国际 1室1厅 4000元	通州	通州北苑	116.638919	39.900576	54㎡	西	1室1厅1卫	中楼层	（22层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	4000
整租 · 名苑雅居 1室1厅 6300元	朝阳	南沙滩	116.378672	40.015247	51㎡	北	1室1厅1卫	中楼层	（14层）	链家	4天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6300
整租 ·   流星花园  花园水系  德式洋房 电梯房	昌平	回龙观	116.34663	40.096608	50㎡	北	1室0厅1卫	高楼层	（11层）	链家	今天发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_new': '新上'}	4500
整租 · 彩虹城四区 1室1厅 4800元	丰台	赵公口	116.419618	39.845427	53㎡	西北	1室1厅1卫	中楼层	（22层）	链家	4天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4800
东丽温泉 1室1厅 4900元	丰台	洋桥	116.390154	39.860376	48㎡	南	1室1厅1卫	低楼层	（18层）	链家	今天发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4900
整租 ·   熙湖南向一居室 精装空房 钥匙房	海淀	田村	116.246707	39.937139	70㎡	南	1室1厅1卫	中楼层	（12层）	链家	4天前发布	{'decoration': '精装', 'is_new': '新上', 'is_key': '随时看房'}	6300
虎坊路小区 1室0厅 4500元	西城	陶然亭	116.392587	39.890547	27㎡	南	1室0厅1卫	中楼层	（4层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	4500
整租 · 远洋天地三期 1室1厅 9000元	朝阳	四惠	116.498731	39.918076	82㎡	北	1室1厅1卫	中楼层	（16层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	9000
整租 ·   温馨精装修一居室，家具家电齐全，拎包入住	朝阳	西坝河	116.447387	39.979882	56㎡	西北	1室1厅1卫	低楼层	（28层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8000
月亮城堡 1室1厅 6500元	通州	武夷花园	116.685667	39.925912	102㎡	南 北	1室1厅1卫	中楼层	（11层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 · 西山公馆 1室1厅 8800元	海淀	西北旺			69㎡	东	1室1厅1卫	高楼层	（6层）	链家	4天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8800
整租 · 红杉一品 1室1厅 4200元	顺义	顺义城	116.653551	40.130253	70㎡	南	1室1厅1卫	低楼层	（18层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4200
东亚瑞晶苑 1室1厅 3300元	通州	马驹桥	116.549337	39.749911	63㎡	南	1室1厅1卫	高楼层	（21层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3300
整租 · 金蝉北里 1室1厅 4500元	朝阳	垡头	116.513848	39.875068	64㎡	西	1室1厅1卫	高楼层	（18层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4500
整租 · 远洋山水 1室1厅 5300元	石景山	鲁谷	116.247008	39.906426	59㎡	西南	1室1厅1卫	高楼层	（26层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5300
整租 ·   育人里小区 中间楼层 西向精装 一居室  诚心出租	西城	右安门内	116.372222	39.880938	46㎡	西	1室1厅1卫	中楼层	（6层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5500
裕祥花园 1室1厅 3800元	顺义	后沙峪	116.554715	40.107876	64㎡	南 北	1室1厅1卫	低楼层	（6层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	3800
国瑞城中区 1室1厅 7500元	东城	崇文门	116.429352	39.904538	62㎡	西南	1室1厅1卫	中楼层	（16层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7500
整租 · 京贸国际城西区 1室1厅 4200元	通州	武夷花园	116.690996	39.925159	68㎡	南	1室1厅1卫	中楼层	（35层）	链家	4天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4200
玉桥南里 1室1厅 3300元	通州	玉桥	116.690108	39.895196	56㎡	南 北	1室1厅1卫	低楼层	（6层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3300
整租 · 志强南园 1室1厅 6300元	海淀	新街口	116.375072	39.957136	46㎡	西	1室1厅1卫	低楼层	（6层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6300
整租 ·   潘家园地铁南向一居  拎包入住	朝阳	劲松	116.469042	39.882199	43㎡	南	1室1厅1卫	低楼层	（6层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4900
整租 · 八角北路 1室1厅 3900元	石景山	八角	116.203052	39.921408	36㎡	南	1室1厅1卫	中楼层	（6层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3900
整租 ·  沿海精装一居，家具家电齐全，可拎包入住	朝阳	百子湾	116.51152	39.901436	46㎡	北	1室0厅1卫	低楼层	（11层）	链家	1天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5500
整租 · 岳各庄阅园第七街区 精装修看房方便 一居室南	丰台	岳各庄	116.28512	39.888524	64㎡	南	1室1厅1卫	中楼层	（18层）	链家	3天前发布	{'decoration': '精装', 'is_new': '新上'}	5500
西洼地 1室1厅 3200元	丰台	和义	116.413764	39.812354	36㎡	南	1室1厅1卫	低楼层	（6层）	链家	3天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	3200
江山赋 1室1厅 4500元	顺义	后沙峪	116.559953	40.117154	57㎡	南	1室1厅1卫	高楼层	（10层）	链家	2天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	4500
整租 · 美然动力A1区 1室0厅 5100元	朝阳	定福庄	116.561367	39.928934	51㎡	南	1室0厅1卫	中楼层	（14层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5100
金港国际 1室1厅 7700元	朝阳	大望路	116.484696	39.903711	68㎡	西	1室1厅1卫	低楼层	（10层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7700
华贸城 1室1厅 5500元	朝阳	北苑	116.4388	40.054941	67㎡	东	1室1厅1卫	中楼层	（28层）	链家	3天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	5500
整租 · 右安门内西街1号院 1室1厅 4900元	西城	右安门内	116.365761	39.879219	50㎡	南	1室1厅1卫	中楼层	（6层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4900
整租 · DBC加州小镇C区 1室1厅 3600元	通州	临河里	116.69007	39.870642	67㎡	南	1室1厅1卫	中楼层	（8层）	链家	3天前发布	{'decoration': '精装', 'is_new': '新上', 'is_key': '随时看房'}	3600
整租 · 瑞都国际南区 1室1厅 4500元	通州	九棵树(家乐福)	116.662088	39.893938	65㎡	西	1室1厅1卫	高楼层	（24层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4500
整租 · 和平街十三区 1室1厅 6100元	朝阳	和平里	116.432809	39.96858	45㎡	南	1室1厅1卫	低楼层	（16层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	6100
整租 ·   小关北里居家精装一居室，稳定长租，看房方便	朝阳	惠新西街	116.422403	39.987661	54㎡	南 北	1室1厅1卫	高楼层	（14层）	链家	3天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6500
胜利小区 1室1厅 3500元	顺义	顺义城	116.659056	40.14159	58㎡	南 北	1室1厅1卫	中楼层	（6层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	3500
整租 · 三源里北小街 1室1厅 5900元	朝阳	三元桥	116.461519	39.961727	46㎡	东南	1室1厅1卫	低楼层	（16层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5900
北三环中路43号院 1室1厅 5700元	海淀	马甸	116.378612	39.974453	37㎡	南	1室1厅1卫	高楼层	（6层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5700
三源里街 1室1厅 5500元	朝阳	三元桥	116.459186	39.959951	43㎡	东南	1室1厅1卫	低楼层	（12层）	链家	3天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上'}	5500
整租 · 紫金新干线 1室0厅 4200元	昌平	霍营	116.386555	40.0865	47㎡	南	1室0厅1卫	低楼层	（10层）	链家	3天前发布	{'rent_period_month': '月租', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	4200
曙光里 1室1厅 5800元	朝阳	三元桥	116.457117	39.971046	41㎡	西南	1室1厅1卫	高楼层	（18层）	链家	2天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	5800
西坝河西里 1室1厅 5600元	朝阳	西坝河	116.442526	39.972399	42㎡	南	1室1厅1卫	高楼层	（6层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	5600
整租 · 国融国际 1室0厅 3600元	亦庄开发区	亦庄	116.508181	39.807662	33㎡	东北	1室0厅1卫	低楼层	（23层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3600
整租 · 景泰西里西区 1室1厅 6200元	东城	永定门	116.414356	39.869475	70㎡	南 北	1室1厅1卫	低楼层	（8层）	链家	3天前发布	{'is_subway_house': '近地铁', 'is_new': '新上', 'is_key': '随时看房'}	6200
整租 · 妇联小区 1室1厅 3900元	朝阳	定福庄	116.553495	39.920646	45㎡	南	1室1厅1卫	高楼层	（6层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	3900
天泰苑A8区 1室1厅 5200元	朝阳	定福庄	116.571689	39.925109	60㎡	南	1室1厅1卫	低楼层	（8层）	链家	3天前发布	{'is_new': '新上', 'is_key': '随时看房'}	5200
整租 · 东王庄 1室1厅 5500元	海淀	五道口	116.347007	40.004589	53㎡	东	1室1厅1卫	中楼层	（6层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'deposit_1_pay_1': '押一付一', 'is_new': '新上', 'is_key': '随时看房'}	5500
整租 ·   二环边方丹苑 精装一居室 新小区 有电梯	朝阳	潘家园	116.455527	39.884098	62㎡	西	1室1厅1卫	高楼层	（21层）	链家	3天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	6000
城华园 1室1厅 6500元	海淀	学院路	116.358543	40.017542	51㎡	南	1室1厅1卫	低楼层	（27层）	链家	3天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	6500
整租 ·    新街口 低楼层 精装修 家具家电齐全	西城	西直门	116.370246	39.946832	45㎡	南	1室1厅1卫	低楼层	（6层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_new': '新上'}	6200
整租 · 西山公馆 东向一居室 中间楼层 随时入住 有钥匙	海淀	西北旺	116.299708	40.050845	70㎡	南	1室1厅1卫	中楼层	（6层）	链家	3天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	8200
整租 · 精装修一居室 看房方便 随时入住	朝阳	酒仙桥	116.488638	39.977201	66㎡	西北	1室1厅1卫	高楼层	（24层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'is_new': '新上', 'is_key': '随时看房'}	6500
整租 ·   青年湖南街 短租 精装一居 家具家电齐全	东城	安定门	116.402772	39.959887	52㎡	东	1室1厅1卫	高楼层	（14层）	链家	3天前发布	{'rent_period_month': '月租', 'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5700
整租 ·    新街口 平安里 金融街 精装南向一居 长租	西城	官园	116.373092	39.942816	39㎡	南	1室0厅1卫	中楼层	（6层）	链家	2天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	6800
